id_cliente,nome_cliente,segmento,cidade,uf,data_cadastro,canal_aquisicao,faixa_etaria
C01566,Diego Pereira,Corporativo,Porto Alegre,RS,2021-12-14,Indicação,60+
C01567,Elaine Barbosa,Consumidor,Belo Horizonte,MG,2021-07-01,Orgânico,18-25
C01568,Diego Gomes,Corporativo,Curitiba,PR,2022-02-07,Mídia Paga,60+
C01569,Tiago Pereira,Consumidor,Fortaleza,CE,2022-05-19,Parceiro,36-45
C01570,Rafael Oliveira,Corporativo,Fortaleza,CE,2022-08-05,Orgânico,36-45
C01571,Marina Souza,Consumidor,Fortaleza,CE,2022-05-24,Indicação,46-60
C01572,Quezia Oliveira,PME,Rio de Janeiro,RJ,2020-07-17,Mídia Paga,36-45
C01573,Marina Cardoso,Corporativo,Brasília,DF,2021-06-16,Indicação,36-45
C01574,Nuno Martins,Consumidor,Recife,PE,2021-10-15,Orgânico,18-25
C01575,Marina Ribeiro,Consumidor,Fortaleza,CE,2021-03-18,Indicação,36-45
C01576,Sofia Teixeira,PME,Rio de Janeiro,RJ,2022-01-22,Indicação,36-45
C01577,Marina Costa,PME,São Paulo,SP,2022-01-26,Indicação,60+
C01578,Felipe Melo,Consumidor,Brasília,DF,2020-07-16,Indicação,18-25
C01579,Karina Oliveira,Corporativo,Belo Horizonte,MG,2022-04-20,Mídia Paga,46-60
C01580,Diego Ribeiro,Consumidor,Porto Alegre,RS,2020-12-27,Orgânico,26-35
C01581,Marina Ferreira,PME,Salvador,BA,2022-06-04,Indicação,46-60
C01582,Sofia Ribeiro,Consumidor,Recife,PE,2021-01-05,Orgânico,36-45
C01583,Isabela Costa,Consumidor,Recife,PE,2021-11-11,Mídia Paga,46-60
C01584,Henrique Oliveira,Consumidor,Fortaleza,CE,2022-07-24,Indicação,18-25
C01585,Rafael Carvalho,Consumidor,Rio de Janeiro,RJ,2022-05-29,Orgânico,36-45
C01586,Sofia Almeida,Corporativo,Curitiba,PR,2022-02-14,Orgânico,18-25
C01587,Rafael Araújo,Consumidor,Porto Alegre,RS,2022-09-05,Orgânico,60+
C01588,Carla Oliveira,Corporativo,Recife,PE,2022-05-28,Orgânico,60+
C01589,Bruno Melo,Consumidor,Fortaleza,CE,2021-03-31,Mídia Paga,26-35
C01590,Isabela Lima,PME,Belo Horizonte,MG,2021-12-18,Indicação,26-35
C01591,João Melo,Corporativo,Recife,PE,2022-06-29,Orgânico,26-35
C01592,Henrique Moraes,PME,Fortaleza,CE,2022-09-22,Indicação,60+
C01593,Diego Oliveira,Consumidor,Salvador,BA,2022-10-05,Indicação,60+
C01594,Diego Ferreira,Consumidor,São Paulo,SP,2022-07-09,Orgânico,18-25
C01595,Henrique Souza,Consumidor,Manaus,AM,2022-08-02,Indicação,18-25
C01596,Tiago Martins,Consumidor,Recife,PE,2022-02-16,Indicação,26-35
C01597,Olívia Araújo,PME,Salvador,BA,2021-02-19,Parceiro,26-35
C01598,Isabela Lima,Consumidor,Belo Horizonte,MG,2021-10-31,Indicação,18-25
C01599,Nuno Cardoso,Consumidor,São Paulo,SP,2021-08-19,Mídia Paga,46-60
C01600,Olívia Barbosa,Consumidor,Recife,PE,2021-08-18,Parceiro,46-60
C01601,Quezia Costa,Consumidor,Recife,PE,2022-07-19,Orgânico,26-35
C01602,Rafael Rocha,Consumidor,Salvador,BA,2021-08-15,Indicação,36-45
C01603,Olívia Ribeiro,Consumidor,Rio de Janeiro,RJ,2021-05-26,Parceiro,60+
C01604,Nuno Lima,Consumidor,Recife,PE,2021-06-21,Parceiro,18-25
C01605,Sofia Pereira,PME,Belo Horizonte,MG,2022-02-26,Indicação,60+
C01606,Paulo Carvalho,PME,Belo Horizonte,MG,2020-10-13,Indicação,60+
C01607,Diego Oliveira,Consumidor,São Paulo,SP,2021-01-09,Orgânico,18-25
C01608,Elaine Costa,Corporativo,Salvador,BA,2022-05-09,Orgânico,18-25
C01609,Olívia Araújo,Consumidor,Manaus,AM,2020-08-06,Orgânico,26-35
C01610,Nuno Santos,Consumidor,Belo Horizonte,MG,2022-06-18,Indicação,60+
C01611,Isabela Ferreira,Consumidor,Fortaleza,CE,2020-12-16,Parceiro,26-35
C01612,Paulo Lima,Corporativo,Fortaleza,CE,2021-11-09,Mídia Paga,60+
C01613,Sofia Lima,PME,Fortaleza,CE,2021-04-13,Indicação,18-25
C01614,Carla Lima,Corporativo,Rio de Janeiro,RJ,2021-11-19,Orgânico,36-45
C01615,Gabriela Carvalho,PME,Rio de Janeiro,RJ,2020-09-14,Orgânico,18-25
C01616,Felipe Gomes,Consumidor,Manaus,AM,2021-10-01,Mídia Paga,26-35
C01617,Karina Lima,Consumidor,São Paulo,SP,2021-07-19,Orgânico,26-35
C01618,Olívia Oliveira,PME,Curitiba,PR,2020-10-26,Orgânico,18-25
C01619,Sofia Silva,Consumidor,Manaus,AM,2022-11-22,Orgânico,26-35
C01620,Lucas Melo,Corporativo,Recife,PE,2021-12-24,Mídia Paga,46-60
C01621,Isabela Cardoso,Consumidor,Salvador,BA,2020-11-26,Orgânico,36-45
C01622,Diego Silva,Consumidor,Salvador,BA,2021-06-29,Mídia Paga,18-25
C01623,Sofia Ferreira,Consumidor,Rio de Janeiro,RJ,2022-06-28,Mídia Paga,18-25
C01624,Elaine Teixeira,Consumidor,Manaus,AM,2022-09-21,Indicação,46-60
C01625,Diego Souza,PME,Rio de Janeiro,RJ,2021-03-15,Mídia Paga,26-35
C01626,Nuno Ferreira,Corporativo,Rio de Janeiro,RJ,2022-11-29,Orgânico,18-25
C01627,Gabriela Araújo,Consumidor,Porto Alegre,RS,2021-08-02,Indicação,26-35
C01628,Quezia Silva,Consumidor,Fortaleza,CE,2022-05-27,Orgânico,26-35
C01629,Diego Oliveira,Consumidor,Manaus,AM,2022-05-23,Orgânico,36-45
C01630,Nuno Melo,PME,Curitiba,PR,2021-03-27,Indicação,26-35
C01631,Ana Almeida,Consumidor,Porto Alegre,RS,2021-06-07,Orgânico,26-35
C01632,Nuno Oliveira,Consumidor,Manaus,AM,2020-10-20,Mídia Paga,46-60
C01633,Sofia Gomes,Consumidor,Rio de Janeiro,RJ,2022-01-10,Mídia Paga,60+
C01634,Paulo Gomes,PME,Fortaleza,CE,2021-12-01,Indicação,46-60
C01635,Sofia Lima,Consumidor,Porto Alegre,RS,2022-04-13,Orgânico,36-45
C01636,Olívia Barbosa,Consumidor,Recife,PE,2021-08-15,Orgânico,46-60
C01637,Karina Martins,Consumidor,Belo Horizonte,MG,2020-09-16,Parceiro,26-35
C01638,Sofia Lima,Consumidor,Belo Horizonte,MG,2022-07-01,Orgânico,18-25
C01639,Ana Araújo,Consumidor,Salvador,BA,2022-05-14,Indicação,36-45
C01640,Paulo Rocha,PME,Manaus,AM,2020-11-21,Indicação,26-35
C01641,Carla Carvalho,Consumidor,Salvador,BA,2022-08-16,Mídia Paga,60+
C01642,Ana Ribeiro,Consumidor,Recife,PE,2021-07-18,Indicação,36-45
C01643,Diego Moraes,PME,Recife,PE,2021-03-16,Orgânico,36-45
C01644,Carla Silva,Consumidor,Manaus,AM,2021-08-05,Indicação,46-60
C01645,Paulo Almeida,Consumidor,Porto Alegre,RS,2022-01-16,Indicação,60+
C01646,Sofia Moraes,PME,Manaus,AM,2022-04-12,Orgânico,26-35
C01647,Quezia Santos,Consumidor,São Paulo,SP,2022-01-16,Indicação,26-35
C01648,Olívia Martins,PME,Curitiba,PR,2022-09-25,Mídia Paga,36-45
C01649,Henrique Ferreira,PME,São Paulo,SP,2021-08-04,Indicação,36-45
C01650,Karina Moraes,Consumidor,Salvador,BA,2021-07-24,Mídia Paga,26-35
C01651,Diego Ribeiro,PME,Manaus,AM,2021-03-23,Mídia Paga,26-35
C01652,Isabela Costa,Consumidor,São Paulo,SP,2022-01-31,Orgânico,18-25
C01653,Lucas Barbosa,Consumidor,Recife,PE,2022-09-13,Mídia Paga,26-35
C01654,Isabela Barbosa,Consumidor,Salvador,BA,2022-08-14,Orgânico,60+
C01655,Ana Santos,Consumidor,Belo Horizonte,MG,2022-01-06,Orgânico,36-45
C01656,Nuno Carvalho,Consumidor,Brasília,DF,2022-11-06,Indicação,36-45
C01657,Sofia Teixeira,PME,Curitiba,PR,2022-01-05,Orgânico,60+
C01658,Elaine Santos,Consumidor,Rio de Janeiro,RJ,2022-07-12,Indicação,26-35
C01659,Carla Rocha,Consumidor,Salvador,BA,2021-12-21,Orgânico,18-25
C01660,Elaine Cardoso,Consumidor,Recife,PE,2020-12-21,Mídia Paga,26-35
C01661,Henrique Souza,Consumidor,Curitiba,PR,2022-04-14,Indicação,60+
C01662,Henrique Pereira,Consumidor,São Paulo,SP,2022-04-22,Parceiro,26-35
C01663,Quezia Ribeiro,Consumidor,Recife,PE,2022-11-13,Indicação,46-60
C01664,Ana Gomes,Consumidor,Manaus,AM,2021-07-17,Mídia Paga,60+
C01665,Gabriela Pereira,PME,Belo Horizonte,MG,2021-10-22,Indicação,60+
C01666,Tiago Almeida,Consumidor,Porto Alegre,RS,2020-10-21,Orgânico,36-45
C01667,Ana Barbosa,PME,Curitiba,PR,2021-08-27,Indicação,60+
C01668,Gabriela Costa,PME,Rio de Janeiro,RJ,2020-11-02,Mídia Paga,36-45
C01669,João Gomes,PME,Manaus,AM,2020-08-17,Indicação,26-35
C01670,Gabriela Lima,Consumidor,Curitiba,PR,2022-11-20,Mídia Paga,26-35
C01671,Marina Moraes,Consumidor,Salvador,BA,2021-08-21,Mídia Paga,46-60
C01672,Tiago Santos,Consumidor,Porto Alegre,RS,2022-09-14,Mídia Paga,18-25
C01673,João Barbosa,PME,Curitiba,PR,2022-12-02,Indicação,60+
C01674,Lucas Oliveira,Corporativo,Recife,PE,2020-11-03,Orgânico,18-25
C01675,Elaine Almeida,Consumidor,Rio de Janeiro,RJ,2022-01-27,Indicação,26-35
C01676,Ana Santos,Consumidor,Fortaleza,CE,2022-06-07,Orgânico,26-35
C01677,Isabela Silva,Consumidor,Brasília,DF,2022-02-26,Mídia Paga,46-60
C01678,Bruno Araújo,Consumidor,Recife,PE,2022-11-02,Indicação,46-60
C01679,Carla Almeida,Consumidor,Manaus,AM,2022-10-18,Mídia Paga,46-60
C01680,Olívia Silva,Consumidor,Porto Alegre,RS,2022-04-06,Parceiro,18-25
C01681,Paulo Ferreira,PME,Recife,PE,2021-05-09,Mídia Paga,18-25
C01682,Lucas Gomes,Consumidor,Brasília,DF,2022-06-18,Mídia Paga,60+
C01683,Felipe Teixeira,Consumidor,Salvador,BA,2021-10-12,Indicação,46-60
C01684,Rafael Rocha,Corporativo,Fortaleza,CE,2021-01-10,Indicação,46-60
C01685,Lucas Barbosa,Consumidor,Belo Horizonte,MG,2021-12-27,Indicação,60+
C01686,Karina Cardoso,PME,Belo Horizonte,MG,2021-03-29,Indicação,26-35
C01687,Marina Oliveira,PME,Porto Alegre,RS,2020-08-10,Mídia Paga,18-25
C01688,Felipe Ferreira,Corporativo,Curitiba,PR,2021-05-18,Mídia Paga,36-45
C01689,Marina Melo,Consumidor,Salvador,BA,2021-05-20,Mídia Paga,46-60
C01690,Olívia Pereira,Consumidor,Rio de Janeiro,RJ,2022-04-15,Mídia Paga,26-35
C01691,Diego Araújo,PME,Brasília,DF,2020-09-04,Orgânico,18-25
C01692,Diego Costa,PME,Porto Alegre,RS,2021-05-27,Orgânico,18-25
C01693,Isabela Barbosa,Consumidor,Rio de Janeiro,RJ,2022-09-25,Parceiro,46-60
C01694,Lucas Costa,Corporativo,Salvador,BA,2021-10-31,Orgânico,60+
C01695,Bruno Araújo,Consumidor,Manaus,AM,2021-04-04,Parceiro,46-60
C01696,Rafael Santos,Consumidor,Recife,PE,2020-10-23,Indicação,60+
C01697,Marina Souza,PME,Fortaleza,CE,2022-11-05,Parceiro,18-25
C01698,Marina Carvalho,Consumidor,Rio de Janeiro,RJ,2021-08-24,Orgânico,46-60
C01699,Tiago Rocha,Consumidor,Fortaleza,CE,2022-04-25,Orgânico,26-35
C01700,Felipe Barbosa,Consumidor,Rio de Janeiro,RJ,2021-07-06,Orgânico,60+
C01701,Sofia Santos,Consumidor,São Paulo,SP,2022-03-18,Mídia Paga,46-60
C01702,Nuno Santos,Consumidor,Manaus,AM,2021-12-28,Mídia Paga,18-25
C01703,Felipe Martins,Consumidor,São Paulo,SP,2021-11-01,Orgânico,26-35
C01704,Diego Santos,Consumidor,Fortaleza,CE,2020-08-27,Orgânico,26-35
C01705,Olívia Araújo,PME,Manaus,AM,2022-11-08,Indicação,46-60
C01706,Paulo Souza,Consumidor,Rio de Janeiro,RJ,2021-09-30,Orgânico,60+
C01707,Lucas Araújo,PME,Rio de Janeiro,RJ,2022-03-08,Indicação,26-35
C01708,Gabriela Barbosa,Corporativo,Manaus,AM,2022-05-25,Mídia Paga,60+
C01709,Felipe Teixeira,Consumidor,Rio de Janeiro,RJ,2020-09-15,Indicação,60+
C01710,Lucas Souza,Consumidor,Recife,PE,2022-11-21,Indicação,18-25
C01711,Ana Ribeiro,Consumidor,Manaus,AM,2021-06-07,Mídia Paga,26-35
C01712,Paulo Costa,Consumidor,Fortaleza,CE,2021-07-31,Orgânico,46-60
C01713,Elaine Melo,Consumidor,Rio de Janeiro,RJ,2022-07-06,Orgânico,18-25
C01714,Lucas Ferreira,Consumidor,Recife,PE,2020-07-26,Mídia Paga,46-60
C01715,Marina Silva,Consumidor,Salvador,BA,2020-09-24,Orgânico,36-45
C01716,Tiago Melo,Consumidor,Belo Horizonte,MG,2021-07-30,Mídia Paga,26-35
C01717,Carla Rocha,Consumidor,Fortaleza,CE,2020-10-02,Indicação,46-60
C01718,Isabela Martins,Consumidor,São Paulo,SP,2021-11-19,Orgânico,36-45
C01719,Paulo Melo,Consumidor,Salvador,BA,2022-01-21,Indicação,60+
C01720,Paulo Carvalho,PME,Manaus,AM,2022-07-15,Orgânico,46-60
C01721,Carla Almeida,Corporativo,Manaus,AM,2021-02-24,Indicação,36-45
C01722,Sofia Costa,PME,Salvador,BA,2022-04-01,Orgânico,36-45
C01723,Isabela Moraes,Consumidor,Recife,PE,2022-02-20,Indicação,26-35
C01724,Lucas Cardoso,PME,Curitiba,PR,2022-05-22,Indicação,26-35
C01725,João Ferreira,PME,Belo Horizonte,MG,2022-08-04,Orgânico,36-45
C01726,Isabela Teixeira,Consumidor,Fortaleza,CE,2020-11-28,Indicação,36-45
C01727,Marina Cardoso,Consumidor,Curitiba,PR,2022-07-28,Parceiro,18-25
C01728,Isabela Melo,Consumidor,Brasília,DF,2021-04-14,Indicação,26-35
C01729,Diego Araújo,Consumidor,Fortaleza,CE,2021-04-02,Indicação,36-45
C01730,Carla Almeida,Consumidor,São Paulo,SP,2022-10-21,Orgânico,60+
C01731,Bruno Teixeira,Consumidor,Recife,PE,2022-05-07,Orgânico,18-25
C01732,Tiago Moraes,Consumidor,Porto Alegre,RS,2022-04-21,Indicação,36-45
C01733,Ana Cardoso,Corporativo,Porto Alegre,RS,2022-06-30,Indicação,26-35
C01734,Carla Teixeira,Consumidor,São Paulo,SP,2022-06-21,Mídia Paga,36-45
C01735,Nuno Ferreira,PME,Porto Alegre,RS,2020-07-20,Orgânico,60+
C01736,João Rocha,Consumidor,Porto Alegre,RS,2021-01-14,Indicação,60+
C01737,Carla Rocha,PME,Porto Alegre,RS,2022-08-22,Mídia Paga,46-60
C01738,Isabela Costa,Consumidor,São Paulo,SP,2021-05-27,Mídia Paga,46-60
C01739,Ana Araújo,Consumidor,Salvador,BA,2022-01-07,Indicação,46-60
C01740,Marina Lima,PME,Manaus,AM,2020-07-28,Mídia Paga,26-35
C01741,João Ferreira,Consumidor,Curitiba,PR,2022-03-23,Indicação,46-60
C01742,Ana Martins,Corporativo,Rio de Janeiro,RJ,2021-08-26,Indicação,36-45
C01743,Carla Rocha,Consumidor,Fortaleza,CE,2021-09-24,Orgânico,26-35
C01744,Quezia Moraes,Consumidor,Porto Alegre,RS,2021-04-12,Indicação,26-35
C01745,Henrique Oliveira,PME,Salvador,BA,2022-10-14,Mídia Paga,26-35
C01746,Elaine Ribeiro,Consumidor,Curitiba,PR,2021-08-26,Orgânico,46-60
C01747,João Lima,Consumidor,Porto Alegre,RS,2021-10-09,Indicação,26-35
C01748,Rafael Araújo,PME,Belo Horizonte,MG,2022-02-10,Parceiro,26-35
C01749,Carla Oliveira,Consumidor,Porto Alegre,RS,2021-03-25,Mídia Paga,36-45
C01750,Felipe Pereira,PME,Salvador,BA,2020-11-22,Indicação,26-35
C01751,Isabela Melo,Consumidor,Belo Horizonte,MG,2020-10-09,Mídia Paga,60+
C01752,Elaine Ferreira,Consumidor,Belo Horizonte,MG,2020-07-19,Mídia Paga,36-45
C01753,Felipe Santos,Consumidor,Porto Alegre,RS,2021-08-24,Mídia Paga,26-35
C01754,Olívia Melo,PME,São Paulo,SP,2022-02-11,Mídia Paga,46-60
C01755,Quezia Gomes,Consumidor,Brasília,DF,2021-08-12,Mídia Paga,60+
C01756,Quezia Araújo,PME,Recife,PE,2022-06-15,Orgânico,18-25
C01757,João Santos,Consumidor,Salvador,BA,2020-07-23,Indicação,46-60
C01758,Nuno Pereira,Consumidor,São Paulo,SP,2022-04-26,Indicação,60+
C01759,Henrique Pereira,PME,Curitiba,PR,2021-10-23,Orgânico,26-35
C01760,Olívia Pereira,Corporativo,Salvador,BA,2022-05-07,Indicação,18-25
C01761,Lucas Souza,Consumidor,Rio de Janeiro,RJ,2022-02-03,Indicação,46-60
C01762,Paulo Souza,PME,Brasília,DF,2021-05-17,Parceiro,46-60
C01763,Felipe Silva,Consumidor,Curitiba,PR,2021-07-02,Parceiro,26-35
C01764,Ana Barbosa,PME,Brasília,DF,2021-11-17,Indicação,60+
C01765,Bruno Melo,Consumidor,Curitiba,PR,2021-11-21,Indicação,46-60
C01766,Sofia Melo,PME,Brasília,DF,2020-11-16,Orgânico,26-35
C01767,Isabela Pereira,Corporativo,Fortaleza,CE,2020-11-13,Orgânico,26-35
C01768,Elaine Costa,Consumidor,Curitiba,PR,2022-11-20,Indicação,26-35
C01769,Rafael Teixeira,Consumidor,Belo Horizonte,MG,2021-09-21,Orgânico,26-35
C01770,Carla Ferreira,Consumidor,Fortaleza,CE,2020-09-18,Indicação,26-35
C01771,Olívia Carvalho,Corporativo,Rio de Janeiro,RJ,2021-01-16,Indicação,36-45
C01772,Karina Melo,PME,Salvador,BA,2021-02-24,Orgânico,60+
C01773,Henrique Ferreira,Consumidor,Manaus,AM,2020-09-27,Mídia Paga,46-60
C01774,Sofia Ribeiro,Consumidor,Recife,PE,2022-10-11,Mídia Paga,36-45
C01775,Henrique Ferreira,Consumidor,Porto Alegre,RS,2020-07-21,Indicação,26-35
C01776,Sofia Carvalho,Corporativo,Recife,PE,2021-09-29,Orgânico,26-35
C01777,Karina Souza,Consumidor,Rio de Janeiro,RJ,2020-09-30,Indicação,46-60
C01778,Henrique Araújo,Consumidor,Rio de Janeiro,RJ,2022-01-21,Mídia Paga,46-60
C01779,Nuno Ferreira,Corporativo,Porto Alegre,RS,2021-10-13,Orgânico,60+
C01780,Carla Oliveira,PME,Rio de Janeiro,RJ,2022-08-21,Mídia Paga,18-25
C01781,Elaine Souza,Consumidor,Rio de Janeiro,RJ,2020-09-11,Orgânico,26-35
C01782,Sofia Oliveira,Consumidor,Salvador,BA,2021-01-19,Orgânico,36-45
C01783,Bruno Moraes,Consumidor,Manaus,AM,2022-09-09,Orgânico,26-35
C01784,João Moraes,PME,Curitiba,PR,2021-04-04,Mídia Paga,18-25
C01785,Tiago Almeida,PME,Rio de Janeiro,RJ,2021-08-16,Orgânico,60+
C01786,Felipe Araújo,Consumidor,Salvador,BA,2021-01-21,Mídia Paga,36-45
C01787,Henrique Ribeiro,Corporativo,Recife,PE,2021-09-30,Mídia Paga,26-35
C01788,Elaine Santos,Consumidor,Manaus,AM,2022-08-04,Parceiro,26-35
C01789,Karina Teixeira,Consumidor,Salvador,BA,2020-12-28,Orgânico,46-60
C01790,Sofia Ribeiro,Consumidor,Brasília,DF,2020-11-16,Parceiro,26-35
C01791,Marina Costa,PME,Salvador,BA,2022-06-25,Orgânico,18-25
C01792,Marina Carvalho,Consumidor,Fortaleza,CE,2021-08-15,Indicação,36-45
C01793,Sofia Lima,PME,Salvador,BA,2020-10-24,Orgânico,26-35
C01794,Elaine Ferreira,Corporativo,Belo Horizonte,MG,2022-10-20,Indicação,46-60
C01795,Bruno Silva,Corporativo,Belo Horizonte,MG,2021-10-01,Indicação,36-45
C01796,Gabriela Pereira,PME,Brasília,DF,2022-05-10,Orgânico,60+
C01797,Tiago Moraes,Consumidor,Brasília,DF,2021-04-07,Orgânico,18-25
C01798,João Carvalho,Consumidor,Fortaleza,CE,2022-10-18,Orgânico,60+
C01799,Nuno Barbosa,PME,Fortaleza,CE,2020-08-05,Parceiro,60+
C01800,Bruno Ferreira,Consumidor,Curitiba,PR,2022-01-29,Mídia Paga,60+
C01801,Bruno Ferreira,Consumidor,Brasília,DF,2022-04-12,Parceiro,46-60
C01802,Rafael Rocha,Consumidor,Curitiba,PR,2021-06-02,Orgânico,36-45
C01803,Gabriela Cardoso,PME,Fortaleza,CE,2021-04-17,Mídia Paga,36-45
C01804,Rafael Costa,PME,Salvador,BA,2022-06-04,Orgânico,46-60
C01805,Diego Pereira,Consumidor,Fortaleza,CE,2022-11-11,Parceiro,36-45
C01806,Felipe Gomes,Consumidor,Recife,PE,2022-05-08,Orgânico,36-45
C01807,Carla Oliveira,Consumidor,Brasília,DF,2021-02-16,Parceiro,18-25
C01808,Diego Barbosa,PME,Curitiba,PR,2022-06-02,Orgânico,60+
C01809,Diego Araújo,PME,Fortaleza,CE,2021-06-27,Mídia Paga,36-45
C01810,Isabela Silva,PME,Porto Alegre,RS,2021-05-23,Parceiro,60+
C01811,Felipe Pereira,PME,Rio de Janeiro,RJ,2022-09-29,Orgânico,60+
C01812,Karina Martins,PME,Salvador,BA,2022-11-02,Mídia Paga,46-60
C01813,Felipe Costa,Consumidor,Recife,PE,2022-04-29,Indicação,46-60
C01814,Paulo Cardoso,PME,Porto Alegre,RS,2020-07-31,Mídia Paga,46-60
C01815,Olívia Costa,Consumidor,São Paulo,SP,2022-10-26,Orgânico,36-45
C01816,Olívia Oliveira,Consumidor,São Paulo,SP,2022-01-14,Orgânico,18-25
C01817,Elaine Araújo,Consumidor,Rio de Janeiro,RJ,2021-04-04,Indicação,60+
C01818,João Cardoso,PME,Salvador,BA,2022-03-26,Mídia Paga,36-45
C01819,Elaine Almeida,Consumidor,Curitiba,PR,2021-01-21,Mídia Paga,26-35
C01820,Paulo Ribeiro,Consumidor,Salvador,BA,2022-09-17,Mídia Paga,46-60
C01821,Carla Pereira,Consumidor,Salvador,BA,2022-05-27,Parceiro,60+
C01822,Diego Lima,Consumidor,Salvador,BA,2022-01-11,Indicação,60+
C01823,Rafael Cardoso,PME,Curitiba,PR,2022-01-18,Parceiro,18-25
C01824,João Santos,PME,Curitiba,PR,2021-05-16,Mídia Paga,18-25
C01825,Karina Almeida,Consumidor,Rio de Janeiro,RJ,2021-01-28,Mídia Paga,26-35
C01826,Paulo Gomes,Consumidor,Fortaleza,CE,2022-10-20,Indicação,18-25
C01827,Henrique Oliveira,Consumidor,Brasília,DF,2020-09-10,Orgânico,26-35
C01828,Gabriela Pereira,PME,São Paulo,SP,2021-08-08,Orgânico,60+
C01829,Sofia Costa,Consumidor,Brasília,DF,2022-02-26,Indicação,26-35
C01830,Lucas Pereira,Consumidor,Brasília,DF,2022-02-06,Indicação,60+
C01831,Tiago Santos,Consumidor,Curitiba,PR,2022-03-22,Mídia Paga,36-45
C01832,Isabela Pereira,PME,Porto Alegre,RS,2020-10-29,Indicação,60+
C01833,Bruno Ferreira,Consumidor,Belo Horizonte,MG,2020-12-04,Parceiro,18-25
C01834,Ana Costa,PME,Rio de Janeiro,RJ,2021-04-23,Mídia Paga,18-25
C01835,Elaine Santos,Consumidor,Fortaleza,CE,2022-07-08,Mídia Paga,36-45
C01836,Elaine Costa,Corporativo,Porto Alegre,RS,2021-02-20,Indicação,26-35
C01837,Paulo Almeida,PME,Porto Alegre,RS,2021-07-19,Indicação,36-45
C01838,Olívia Melo,Consumidor,São Paulo,SP,2020-10-27,Orgânico,46-60
C01839,Felipe Rocha,Consumidor,Curitiba,PR,2022-02-19,Mídia Paga,46-60
C01840,Gabriela Almeida,PME,Porto Alegre,RS,2021-08-29,Mídia Paga,46-60
C01841,Ana Ferreira,Consumidor,Fortaleza,CE,2022-07-19,Indicação,46-60
C01842,Lucas Melo,Consumidor,Rio de Janeiro,RJ,2022-03-03,Orgânico,18-25
C01843,Marina Silva,Consumidor,Curitiba,PR,2020-10-29,Orgânico,18-25
C01844,Sofia Melo,Consumidor,Brasília,DF,2021-03-14,Parceiro,46-60
C01845,Rafael Rocha,Corporativo,São Paulo,SP,2022-01-01,Indicação,18-25
C01846,Isabela Teixeira,Consumidor,Recife,PE,2022-03-20,Orgânico,46-60
C01847,Lucas Santos,PME,Manaus,AM,2021-05-04,Indicação,60+
C01848,Henrique Cardoso,Consumidor,Fortaleza,CE,2020-10-16,Orgânico,26-35
C01849,Sofia Pereira,Consumidor,Rio de Janeiro,RJ,2022-08-19,Orgânico,18-25
C01850,Elaine Ferreira,Consumidor,Brasília,DF,2021-09-07,Mídia Paga,26-35
C01851,Nuno Santos,Consumidor,São Paulo,SP,2021-04-10,Parceiro,60+
C01852,Carla Almeida,PME,Manaus,AM,2022-08-03,Mídia Paga,60+
C01853,Paulo Almeida,PME,Porto Alegre,RS,2022-10-18,Indicação,18-25
C01854,Carla Melo,Corporativo,Salvador,BA,2022-08-22,Indicação,60+
C01855,Olívia Cardoso,Consumidor,Salvador,BA,2021-12-02,Mídia Paga,18-25
C01856,Felipe Ferreira,PME,Porto Alegre,RS,2022-06-09,Mídia Paga,26-35
C01857,Olívia Souza,Consumidor,Belo Horizonte,MG,2022-02-03,Mídia Paga,26-35
C01858,João Rocha,PME,Salvador,BA,2021-02-28,Orgânico,18-25
C01859,Felipe Gomes,PME,Recife,PE,2022-11-25,Orgânico,26-35
C01860,Elaine Rocha,PME,Porto Alegre,RS,2022-09-19,Orgânico,26-35
C01861,Rafael Melo,PME,Brasília,DF,2020-12-02,Parceiro,60+
C01862,Tiago Cardoso,PME,Belo Horizonte,MG,2020-08-06,Mídia Paga,26-35
C01863,Olívia Almeida,Corporativo,Manaus,AM,2020-07-29,Orgânico,60+
C01864,Marina Cardoso,Consumidor,Recife,PE,2022-02-03,Indicação,18-25
C01865,Henrique Cardoso,PME,Belo Horizonte,MG,2022-10-08,Parceiro,18-25
C01866,Quezia Lima,Consumidor,Belo Horizonte,MG,2022-10-09,Indicação,26-35
C01867,Tiago Cardoso,PME,São Paulo,SP,2021-06-30,Mídia Paga,26-35
C01868,Rafael Pereira,Consumidor,Curitiba,PR,2021-12-27,Mídia Paga,18-25
C01869,Henrique Oliveira,Consumidor,Porto Alegre,RS,2022-07-12,Indicação,60+
C01870,Felipe Almeida,Consumidor,Salvador,BA,2021-08-18,Parceiro,36-45
C01871,Ana Silva,Consumidor,São Paulo,SP,2020-09-30,Orgânico,26-35
C01872,Diego Barbosa,PME,Porto Alegre,RS,2021-07-28,Mídia Paga,60+
C01873,Elaine Gomes,PME,Manaus,AM,2022-11-06,Orgânico,18-25
C01874,Rafael Pereira,PME,Belo Horizonte,MG,2022-09-06,Indicação,60+
C01875,Carla Pereira,Consumidor,Brasília,DF,2020-10-07,Orgânico,36-45
C01876,Olívia Silva,Consumidor,Brasília,DF,2021-09-13,Orgânico,18-25
C01877,Lucas Carvalho,Consumidor,Porto Alegre,RS,2021-11-11,Orgânico,60+
C01878,Isabela Melo,Consumidor,Recife,PE,2022-07-03,Orgânico,36-45
